"ACTION","AMOUNT","GLOBALSTEP","IDDEST","IDORIG","ISFLAGGEDFRAUD","ISFRAUD","NAMEDEST","NAMEORIG","TYPEDEST","TYPEORIG"
"DEBIT","4379.171670466912","38414","B45-0009267","4256771830450820","false","false","Bank of Reed","Aubrey Cooper","BANK","CLIENT"
"DEBIT","3742.2281470539547","38523","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","1659.1774324351538","38542","B45-0009267","4336145546478603","false","false","Bank of Reed","Hunter Justice","BANK","CLIENT"
"DEBIT","2740.948677612695","38544","B45-0009267","4336145546478603","false","false","Bank of Reed","Hunter Justice","BANK","CLIENT"
"DEBIT","5171.655002482906","38634","B61-0008968","4484729174137845","false","false","Bank of Lindsay","Jasmine Mckenzie","BANK","CLIENT"
"DEBIT","1518.6500871769601","38717","B45-0009267","4321366473679966","false","false","Bank of Reed","Oliver Jones","BANK","CLIENT"
"DEBIT","3749.496682731306","38719","B74-0005094","4254527922271355","false","false","Bank of Cooke","Joshua Winters","BANK","CLIENT"
"DEBIT","6938.307110534228","38764","B74-0005094","4983277506796892","false","false","Bank of Cooke","Henry Rowe","BANK","CLIENT"
"DEBIT","6332.220611564229","38776","B91-0007919","4408560861175001","false","false","Bank of Farmer","Makayla Bush","BANK","CLIENT"
"DEBIT","5074.098542584142","38841","B45-0009267","4116447563778139","false","false","Bank of Reed","Carlos Palmer","BANK","CLIENT"
"DEBIT","2934.629396307976","38881","B45-0009267","4122437547074590","false","false","Bank of Reed","Charles Colon","BANK","CLIENT"
"DEBIT","5264.797379685118","38900","B61-0008968","4017385101040044","false","false","Bank of Lindsay","Carson Murray","BANK","CLIENT"
"DEBIT","1677.8180794412615","39066","B74-0005094","4077521964334028","false","false","Bank of Cooke","Sarah Booth","BANK","CLIENT"
"DEBIT","4592.580923508502","39081","B45-0009267","4913043910586823","false","false","Bank of Reed","Sydney Salinas","BANK","CLIENT"
"DEBIT","9112.337892794003","39136","B91-0007919","4146963004112849","false","false","Bank of Farmer","Piper Hodges","BANK","CLIENT"
"DEBIT","3020.2033558817634","39142","B91-0007919","4652857321014306","false","false","Bank of Farmer","Ava Hunter","BANK","CLIENT"
"DEBIT","803.0148313989007","39162","B45-0009267","4958672048418834","false","false","Bank of Reed","Blake Murray","BANK","CLIENT"
"DEBIT","5713.74403310072","39163","B45-0009267","4958672048418834","false","false","Bank of Reed","Blake Murray","BANK","CLIENT"
"DEBIT","2922.3357695809646","39254","B45-0009267","4342579950184327","false","false","Bank of Reed","David Carey","BANK","CLIENT"
"DEBIT","2584.6491652404893","39257","B45-0009267","4590097259282824","false","false","Bank of Reed","Jackson Moon","BANK","CLIENT"
"DEBIT","715.1144655195149","39272","B91-0007919","4296128647722101","false","false","Bank of Farmer","Robert Holder","BANK","CLIENT"
"DEBIT","3701.0870357339504","39325","B74-0005094","4292248338974417","false","false","Bank of Cooke","Elizabeth Frank","BANK","CLIENT"
"DEBIT","1756.360814224271","39417","B74-0005094","4600611278590971","false","false","Bank of Cooke","Jason Taylor","BANK","CLIENT"
"DEBIT","7867.97021942204","39430","B74-0005094","4214355863641512","false","false","Bank of Cooke","Claire Holder","BANK","CLIENT"
"DEBIT","4773.874172231194","39448","B61-0008968","4744468736938772","false","false","Bank of Lindsay","Aaliyah Harrington","BANK","CLIENT"
"DEBIT","9037.990905097577","39861","B45-0009267","4979901330923051","false","false","Bank of Reed","Jackson Landry","BANK","CLIENT"
"DEBIT","2010.3741280932843","39913","B74-0005094","4741025848335538","false","false","Bank of Cooke","Abigail Delacruz","BANK","CLIENT"
"DEBIT","6941.287916439538","39921","B91-0007919","4786339840823557","false","false","Bank of Farmer","Gabriel Carter","BANK","CLIENT"
"DEBIT","5436.642124831342","39965","B74-0005094","4318049672061682","false","false","Bank of Cooke","Samantha Blair","BANK","CLIENT"
"DEBIT","3893.105086670152","40082","B61-0008968","4744468736938772","false","false","Bank of Lindsay","Aaliyah Harrington","BANK","CLIENT"
"DEBIT","238.49531420297944","40083","B61-0008968","4744468736938772","false","false","Bank of Lindsay","Aaliyah Harrington","BANK","CLIENT"
"DEBIT","834.9563274105199","40104","B45-0009267","4092863419642261","false","false","Bank of Reed","Cooper Kline","BANK","CLIENT"
"DEBIT","2958.906519444911","40187","B91-0007919","4866051596912558","false","false","Bank of Farmer","Andrea Brady","BANK","CLIENT"
"DEBIT","2277.457301402137","40226","B45-0009267","4598963889759345","false","false","Bank of Reed","Samantha Albert","BANK","CLIENT"
"DEBIT","4252.466430946859","40243","B61-0008968","4475504462889741","false","false","Bank of Lindsay","Logan Santos","BANK","CLIENT"
"DEBIT","7628.601645662115","40344","B61-0008968","4544120256847808","false","false","Bank of Lindsay","Blake Combs","BANK","CLIENT"
"DEBIT","1532.7283747690158","40345","B61-0008968","4544120256847808","false","false","Bank of Lindsay","Blake Combs","BANK","CLIENT"
"DEBIT","2437.106630957848","40377","B45-0009267","4590097259282824","false","false","Bank of Reed","Jackson Moon","BANK","CLIENT"
"DEBIT","3805.620042772159","40459","B74-0005094","4876990248923794","false","false","Bank of Cooke","Alex Massey","BANK","CLIENT"
"DEBIT","514.4429718289416","40462","B91-0007919","4408560861175001","false","false","Bank of Farmer","Makayla Bush","BANK","CLIENT"
"DEBIT","3995.355187951402","40464","B91-0007919","4408560861175001","false","false","Bank of Farmer","Makayla Bush","BANK","CLIENT"
"DEBIT","654.1960757606703","40486","B45-0009267","4438070297515691","false","false","Bank of Reed","Jason Wood","BANK","CLIENT"
"DEBIT","8214.89771915329","40497","B91-0007919","4551492177815184","false","false","Bank of Farmer","Samantha Kirk","BANK","CLIENT"
"DEBIT","1215.341862447724","40506","B45-0009267","4122437547074590","false","false","Bank of Reed","Charles Colon","BANK","CLIENT"
"DEBIT","3248.507933672833","40623","B61-0008968","4808278670563095","false","false","Bank of Lindsay","Liam Fields","BANK","CLIENT"
"DEBIT","4901.27489626828","40651","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","3925.370770239465","40718","B61-0008968","4909484325814390","false","false","Bank of Lindsay","Madison Howell","BANK","CLIENT"
"DEBIT","10950.596399952276","40745","B45-0009267","4968981734928925","false","false","Bank of Reed","Levi Ortega","BANK","CLIENT"
"DEBIT","7524.8133856158365","40749","B91-0007919","4989426563190606","false","false","Bank of Farmer","Avery Acevedo","BANK","CLIENT"
"DEBIT","3607.2898421965956","40839","B61-0008968","4458498802792510","false","false","Bank of Lindsay","Logan Dunlap","BANK","CLIENT"
"DEBIT","980.0594276917195","40906","B61-0008968","4261657934255236","false","false","Bank of Lindsay","Chase Mcdonald","BANK","CLIENT"
"DEBIT","6529.691258635251","40909","B45-0009267","4321366473679966","false","false","Bank of Reed","Oliver Jones","BANK","CLIENT"
"DEBIT","1548.0355482033244","40933","B61-0008968","4744468736938772","false","false","Bank of Lindsay","Aaliyah Harrington","BANK","CLIENT"
"DEBIT","103.93449904346244","40935","B61-0008968","4744468736938772","false","false","Bank of Lindsay","Aaliyah Harrington","BANK","CLIENT"
"DEBIT","1532.4730541571569","40936","B61-0008968","4744468736938772","false","false","Bank of Lindsay","Aaliyah Harrington","BANK","CLIENT"
"DEBIT","2482.7672588476826","40982","B45-0009267","4590097259282824","false","false","Bank of Reed","Jackson Moon","BANK","CLIENT"
"DEBIT","3275.8657806898445","41044","B91-0007919","4413203714872291","false","false","Bank of Farmer","Thomas Farrell","BANK","CLIENT"
"DEBIT","2753.0620645314775","41045","B61-0008968","4971521502154356","false","false","Bank of Lindsay","Samantha Anderson","BANK","CLIENT"
"DEBIT","2281.4821669116527","41085","B45-0009267","4501348567042311","false","false","Bank of Reed","Anna Fuentes","BANK","CLIENT"
"DEBIT","3884.1678883492273","41222","B61-0008968","4083353481918675","false","false","Bank of Lindsay","Carter Martinez","BANK","CLIENT"
"DEBIT","4887.799549252503","41261","B91-0007919","4900029361509062","false","false","Bank of Farmer","Morgan Clark","BANK","CLIENT"
"DEBIT","3690.8725002983074","41313","B61-0008968","4304645953740393","false","false","Bank of Lindsay","Lillian Gallegos","BANK","CLIENT"
"DEBIT","2759.8823183027425","41375","B74-0005094","4631115306395414","false","false","Bank of Cooke","Angel Garcia","BANK","CLIENT"
"DEBIT","2895.5175219111543","41482","B61-0008968","4017385101040044","false","false","Bank of Lindsay","Carson Murray","BANK","CLIENT"
"DEBIT","2586.7074841367207","41526","B74-0005094","4922207160062186","false","false","Bank of Cooke","Melanie Coleman","BANK","CLIENT"
"DEBIT","642.8023678762993","41559","B45-0009267","4336145546478603","false","false","Bank of Reed","Hunter Justice","BANK","CLIENT"
"DEBIT","4402.408802720957","41561","B45-0009267","4336145546478603","false","false","Bank of Reed","Hunter Justice","BANK","CLIENT"
"DEBIT","2057.299446039584","41677","B74-0005094","4051296567638840","false","false","Bank of Cooke","Amelia Lindsey","BANK","CLIENT"
"DEBIT","863.7032036036096","41743","B45-0009267","4860191039672652","false","false","Bank of Reed","Khloe Aguilar","BANK","CLIENT"
"DEBIT","4982.718911755673","41917","B91-0007919","4103503551640056","false","false","Bank of Farmer","Nathaniel Fischer","BANK","CLIENT"
"DEBIT","6811.511127686039","41973","B74-0005094","4868482512655039","false","false","Bank of Cooke","Isaiah Hester","BANK","CLIENT"
"DEBIT","11765.369413840152","42007","B45-0009267","4958672048418834","false","false","Bank of Reed","Blake Murray","BANK","CLIENT"
"DEBIT","7808.8633715538945","42043","B45-0009267","4122437547074590","false","false","Bank of Reed","Charles Colon","BANK","CLIENT"
"DEBIT","4181.558573711171","42133","B91-0007919","4389477161305779","false","false","Bank of Farmer","Autumn Hull","BANK","CLIENT"
"DEBIT","2404.879323820619","42234","B74-0005094","4498460370531508","false","false","Bank of Cooke","Emily Kennedy","BANK","CLIENT"
"DEBIT","5845.550929182708","42274","B74-0005094","4062450664678251","false","false","Bank of Cooke","Ava Salazar","BANK","CLIENT"
"DEBIT","10431.744107931268","42459","B91-0007919","4866051596912558","false","false","Bank of Farmer","Andrea Brady","BANK","CLIENT"
"DEBIT","284.6319564772439","42535","B61-0008968","4083353481918675","false","false","Bank of Lindsay","Carter Martinez","BANK","CLIENT"
"DEBIT","14582.837529563225","42586","B91-0007919","4786339840823557","false","false","Bank of Farmer","Gabriel Carter","BANK","CLIENT"
"DEBIT","3447.5114288059003","42606","B91-0007919","4850537843722251","false","false","Bank of Farmer","Adam Ballard","BANK","CLIENT"
"DEBIT","3299.766450806717","42767","B91-0007919","4598044046731061","false","false","Bank of Farmer","Andrea Joyner","BANK","CLIENT"
"DEBIT","7014.735329871892","42961","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","1895.8228098757118","42985","B91-0007919","4541632516993308","false","false","Bank of Farmer","Ellie Stanton","BANK","CLIENT"
"DEBIT","1499.575756526191","43042","B45-0009267","4473476346941224","false","false","Bank of Reed","Anna Noble","BANK","CLIENT"
"DEBIT","4660.3575009209","43082","B91-0007919","4568525421391220","false","false","Bank of Farmer","Luis Fletcher","BANK","CLIENT"
"DEBIT","3730.6526921627265","43164","B91-0007919","4989426563190606","false","false","Bank of Farmer","Avery Acevedo","BANK","CLIENT"
"DEBIT","6753.3677106678515","43289","B91-0007919","4408560861175001","false","false","Bank of Farmer","Makayla Bush","BANK","CLIENT"
"DEBIT","3389.6514080493603","43505","B61-0008968","4096781433038025","false","false","Bank of Lindsay","Levi Underwood","BANK","CLIENT"
"DEBIT","1181.0449165385885","43529","B91-0007919","4480265933775694","false","false","Bank of Farmer","Chase Wilder","BANK","CLIENT"
"DEBIT","5524.664375459379","43598","B61-0008968","4971521502154356","false","false","Bank of Lindsay","Samantha Anderson","BANK","CLIENT"
"DEBIT","3482.6681115598326","43647","B45-0009267","4617001552596079","false","false","Bank of Reed","Charles Gibson","BANK","CLIENT"
"DEBIT","432.11724239737396","43748","B45-0009267","4719590868234695","false","false","Bank of Reed","Evelyn Weeks","BANK","CLIENT"
"DEBIT","2876.3969582424756","43775","B45-0009267","4321366473679966","false","false","Bank of Reed","Oliver Jones","BANK","CLIENT"
"DEBIT","1646.4681651552378","43927","B61-0008968","4637684291612186","false","false","Bank of Lindsay","Faith Woodward","BANK","CLIENT"
"DEBIT","2936.894424154921","44055","B45-0009267","4348182805684841","false","false","Bank of Reed","Chase Gibson","BANK","CLIENT"
"DEBIT","5952.754662801861","44067","B45-0009267","4125847173202157","false","false","Bank of Reed","Oliver Holloway","BANK","CLIENT"
"DEBIT","7033.7192014381835","44159","B74-0005094","4509231711665827","false","false","Bank of Cooke","James Caldwell","BANK","CLIENT"
"DEBIT","6263.20316211011","44234","B45-0009267","4336145546478603","false","false","Bank of Reed","Hunter Justice","BANK","CLIENT"
"DEBIT","6509.229100010397","44335","B91-0007919","4365887814447273","false","false","Bank of Farmer","Jacob Weiss","BANK","CLIENT"
"DEBIT","2986.6770463482508","44415","B74-0005094","4150706141517724","false","false","Bank of Cooke","Joseph Cotton","BANK","CLIENT"
"DEBIT","2876.4741692088237","44469","B91-0007919","4441245226865301","false","false","Bank of Farmer","Allison Chapman","BANK","CLIENT"
"DEBIT","5854.381511066304","44489","B91-0007919","4085121404062428","false","false","Bank of Farmer","James Charles","BANK","CLIENT"
"DEBIT","1764.8280833152494","44632","B91-0007919","4568525421391220","false","false","Bank of Farmer","Luis Fletcher","BANK","CLIENT"
"DEBIT","1989.6366676152402","44637","B91-0007919","4330981663911422","false","false","Bank of Farmer","Landon Mills","BANK","CLIENT"
"DEBIT","5559.977233790366","44666","B91-0007919","4866051596912558","false","false","Bank of Farmer","Andrea Brady","BANK","CLIENT"
"DEBIT","1675.2606319274255","44734","B45-0009267","4467072369534349","false","false","Bank of Reed","Kevin Hays","BANK","CLIENT"
"DEBIT","3208.0113350256365","44801","B61-0008968","4544120256847808","false","false","Bank of Lindsay","Blake Combs","BANK","CLIENT"
"DEBIT","2542.9454591609606","44823","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","1211.500102078873","44899","B45-0009267","4719590868234695","false","false","Bank of Reed","Evelyn Weeks","BANK","CLIENT"
"DEBIT","3046.1995385325013","45023","B45-0009267","4321366473679966","false","false","Bank of Reed","Oliver Jones","BANK","CLIENT"
"DEBIT","851.9352490229328","45100","B74-0005094","4908082247727939","false","false","Bank of Cooke","Caroline Frederick","BANK","CLIENT"
"DEBIT","1974.4697691193574","45197","B45-0009267","4761292696821341","false","false","Bank of Reed","Parker James","BANK","CLIENT"
"DEBIT","1092.0731259175498","45202","B45-0009267","4348182805684841","false","false","Bank of Reed","Chase Gibson","BANK","CLIENT"
"DEBIT","2775.278013764212","45250","B91-0007919","4439188743187987","false","false","Bank of Farmer","Tristan Pacheco","BANK","CLIENT"
"DEBIT","2241.2810853307246","45278","B74-0005094","4076039430929769","false","false","Bank of Cooke","Mackenzie Gutierrez","BANK","CLIENT"
"DEBIT","878.6800705617909","45357","B91-0007919","4575563620734529","false","false","Bank of Farmer","Morgan Hunt","BANK","CLIENT"
"DEBIT","1396.7421180989254","45454","B74-0005094","4401736341351928","false","false","Bank of Cooke","Lillian Zamora","BANK","CLIENT"
"DEBIT","2556.2109253298845","45580","B61-0008968","4535267704502773","false","false","Bank of Lindsay","Olivia Bates","BANK","CLIENT"
"DEBIT","2094.193893199703","45592","B91-0007919","4850537843722251","false","false","Bank of Farmer","Adam Ballard","BANK","CLIENT"
"DEBIT","2178.0539438436754","45663","B45-0009267","4116447563778139","false","false","Bank of Reed","Carlos Palmer","BANK","CLIENT"
"DEBIT","2369.645371736149","45717","B74-0005094","4842858528597730","false","false","Bank of Cooke","Sophia Nicholson","BANK","CLIENT"
"DEBIT","870.8856685575183","45776","B74-0005094","4268926611230942","false","false","Bank of Cooke","Levi Delaney","BANK","CLIENT"
"DEBIT","1679.2573856943502","45904","B91-0007919","4748445486617299","false","false","Bank of Farmer","Dominic Hatfield","BANK","CLIENT"
"DEBIT","3476.396040391348","45978","B91-0007919","4866051596912558","false","false","Bank of Farmer","Andrea Brady","BANK","CLIENT"
"DEBIT","3824.1891053045883","46091","B74-0005094","4214355863641512","false","false","Bank of Cooke","Claire Holder","BANK","CLIENT"
"DEBIT","1307.7659928752212","46173","B74-0005094","4606578263488616","false","false","Bank of Cooke","Noah Moses","BANK","CLIENT"
"DEBIT","3216.7604009274805","46179","B45-0009267","4321366473679966","false","false","Bank of Reed","Oliver Jones","BANK","CLIENT"
"DEBIT","1295.2700496531932","46193","B91-0007919","4408560861175001","false","false","Bank of Farmer","Makayla Bush","BANK","CLIENT"
"DEBIT","2484.810610496858","46221","B45-0009267","4496341263673288","false","false","Bank of Reed","Gabriel Armstrong","BANK","CLIENT"
"DEBIT","2753.5370783647304","46238","B91-0007919","4189164385364525","false","false","Bank of Farmer","Henry Whitney","BANK","CLIENT"
"DEBIT","5245.649170169375","46357","B91-0007919","4690256713621659","false","false","Bank of Farmer","Jeremiah Gonzalez","BANK","CLIENT"
"DEBIT","10537.768445877049","46364","B91-0007919","4737373777216675","false","false","Bank of Farmer","Alexander Allen","BANK","CLIENT"
"DEBIT","5099.699547409623","46366","B61-0008968","4261657934255236","false","false","Bank of Lindsay","Chase Mcdonald","BANK","CLIENT"
"DEBIT","3515.076737402469","46405","B45-0009267","4508939032240804","false","false","Bank of Reed","Kayla Aguirre","BANK","CLIENT"
"DEBIT","5197.704439490722","46417","B91-0007919","4938740102683901","false","false","Bank of Farmer","Julia Stafford","BANK","CLIENT"
"DEBIT","7150.320584221842","46419","B45-0009267","4834521934366815","false","false","Bank of Reed","Chase Sloan","BANK","CLIENT"
"DEBIT","5885.991200165212","46429","B61-0008968","4215125620396174","false","false","Bank of Lindsay","Taylor Lambert","BANK","CLIENT"
"DEBIT","1726.8736711422907","46521","B74-0005094","4292248338974417","false","false","Bank of Cooke","Elizabeth Frank","BANK","CLIENT"
"DEBIT","3411.0780609826647","46551","B61-0008968","4203231217806858","false","false","Bank of Lindsay","William Finley","BANK","CLIENT"
"DEBIT","2316.1474389223504","46579","B61-0008968","4374291292734618","false","false","Bank of Lindsay","Victoria Nolan","BANK","CLIENT"
"DEBIT","2068.1730839408488","46614","B91-0007919","4527816472568745","false","false","Bank of Farmer","London Mccarty","BANK","CLIENT"
"DEBIT","2030.6000482507961","46661","B91-0007919","4624368948816235","false","false","Bank of Farmer","Sebastian Wells","BANK","CLIENT"
"DEBIT","4066.1342397275503","46695","B61-0008968","4093070823003952","false","false","Bank of Lindsay","Audrey Gonzalez","BANK","CLIENT"
"DEBIT","2859.537788563803","46814","B45-0009267","4535989979368677","false","false","Bank of Reed","Jaxon Roberson","BANK","CLIENT"
"DEBIT","2938.26220167656","46933","B45-0009267","4958672048418834","false","false","Bank of Reed","Blake Murray","BANK","CLIENT"
"DEBIT","518.0917476688487","47042","B91-0007919","4126628014879075","false","false","Bank of Farmer","Faith Wolf","BANK","CLIENT"
"DEBIT","3989.130053810225","47057","B45-0009267","4197759984087789","false","false","Bank of Reed","Blake Tyler","BANK","CLIENT"
"DEBIT","3635.090091110329","47126","B61-0008968","4083353481918675","false","false","Bank of Lindsay","Carter Martinez","BANK","CLIENT"
"DEBIT","2937.2902335092153","47163","B74-0005094","4214355863641512","false","false","Bank of Cooke","Claire Holder","BANK","CLIENT"
"DEBIT","8449.809765254962","47224","B74-0005094","4986371256689063","false","false","Bank of Cooke","Josiah Joseph","BANK","CLIENT"
"DEBIT","342.1000304070085","47304","B61-0008968","4017385101040044","false","false","Bank of Lindsay","Carson Murray","BANK","CLIENT"
"DEBIT","5697.245880575737","47342","B74-0005094","4150706141517724","false","false","Bank of Cooke","Joseph Cotton","BANK","CLIENT"
"DEBIT","8067.283548704634","47352","B61-0008968","4744468736938772","false","false","Bank of Lindsay","Aaliyah Harrington","BANK","CLIENT"
"DEBIT","2006.369795418152","47599","B45-0009267","4593850042571367","false","false","Bank of Reed","Gianna Woodward","BANK","CLIENT"
"DEBIT","4995.084085633396","47687","B61-0008968","4792344527246421","false","false","Bank of Lindsay","Emma Schroeder","BANK","CLIENT"
"DEBIT","6235.4082109536175","47703","B45-0009267","4348182805684841","false","false","Bank of Reed","Chase Gibson","BANK","CLIENT"
"DEBIT","6835.009065662769","47707","B45-0009267","4348182805684841","false","false","Bank of Reed","Chase Gibson","BANK","CLIENT"
"DEBIT","4316.958214147049","47735","B91-0007919","4788618055005861","false","false","Bank of Farmer","Emily Sandoval","BANK","CLIENT"
"DEBIT","702.4784509304486","47897","B45-0009267","4321366473679966","false","false","Bank of Reed","Oliver Jones","BANK","CLIENT"
"DEBIT","388.44086215270636","47953","B74-0005094","4841461266814283","false","false","Bank of Cooke","Skylar Shannon","BANK","CLIENT"
"DEBIT","745.6818539467827","47991","B45-0009267","4957257744095267","false","false","Bank of Reed","Charlotte Rasmussen","BANK","CLIENT"
"DEBIT","5011.5201293703","48070","B45-0009267","4481617795897033","false","false","Bank of Reed","Madeline Tanner","BANK","CLIENT"
"DEBIT","5268.161405533432","48091","B45-0009267","4968981734928925","false","false","Bank of Reed","Levi Ortega","BANK","CLIENT"
"DEBIT","5197.603481110573","48096","B74-0005094","4051296567638840","false","false","Bank of Cooke","Amelia Lindsey","BANK","CLIENT"
"DEBIT","1684.2327540906088","48138","B45-0009267","4366441066872090","false","false","Bank of Reed","Cooper Barrett","BANK","CLIENT"
"DEBIT","1538.4383575033335","48158","B74-0005094","4077521964334028","false","false","Bank of Cooke","Sarah Booth","BANK","CLIENT"
"DEBIT","4477.381868707832","48239","B61-0008968","4915949233535297","false","false","Bank of Lindsay","Eva Galloway","BANK","CLIENT"
"DEBIT","2209.760962475113","48248","B74-0005094","4832843293767348","false","false","Bank of Cooke","Ava Casey","BANK","CLIENT"
"DEBIT","5600.3164928283495","48377","B61-0008968","4284856972457869","false","false","Bank of Lindsay","Charlotte Flowers","BANK","CLIENT"
"DEBIT","4554.141091101953","48582","B45-0009267","4590097259282824","false","false","Bank of Reed","Jackson Moon","BANK","CLIENT"
"DEBIT","2826.328668211624","48726","B45-0009267","4958672048418834","false","false","Bank of Reed","Blake Murray","BANK","CLIENT"
"DEBIT","3681.292979661837","48786","B45-0009267","4513670839841733","false","false","Bank of Reed","Faith Whitfield","BANK","CLIENT"
"DEBIT","4765.2528741605365","48788","B45-0009267","4321366473679966","false","false","Bank of Reed","Oliver Jones","BANK","CLIENT"
"DEBIT","6524.182228695729","48872","B91-0007919","4408560861175001","false","false","Bank of Farmer","Makayla Bush","BANK","CLIENT"
"DEBIT","994.5146712667761","49136","B45-0009267","4834521934366815","false","false","Bank of Reed","Chase Sloan","BANK","CLIENT"
"DEBIT","5565.282163499423","49190","B61-0008968","4447623833696711","false","false","Bank of Lindsay","Evan Becker","BANK","CLIENT"
"DEBIT","503.53104013632037","49214","B45-0009267","4732762700018098","false","false","Bank of Reed","Madeline Hinton","BANK","CLIENT"
"DEBIT","4025.695862011055","49225","B91-0007919","4433992441573455","false","false","Bank of Farmer","Sydney Mathews","BANK","CLIENT"
"DEBIT","3841.44659764646","49242","B61-0008968","4531367827676258","false","false","Bank of Lindsay","Madison Peck","BANK","CLIENT"
"DEBIT","433.54061723117366","49302","B91-0007919","4939822955312819","false","false","Bank of Farmer","Ashley Clements","BANK","CLIENT"
"DEBIT","4255.799346673174","49442","B61-0008968","4083353481918675","false","false","Bank of Lindsay","Carter Martinez","BANK","CLIENT"
"DEBIT","3368.890687921386","49623","B91-0007919","4126628014879075","false","false","Bank of Farmer","Faith Wolf","BANK","CLIENT"
"DEBIT","1463.4218457065745","49667","B74-0005094","4095359665333314","false","false","Bank of Cooke","Aiden Swanson","BANK","CLIENT"
"DEBIT","3058.061541383822","49757","B91-0007919","4758618002149149","false","false","Bank of Farmer","Trinity Ruiz","BANK","CLIENT"
"DEBIT","1705.3602660422202","49764","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","4256.5274215432255","49795","B74-0005094","4150706141517724","false","false","Bank of Cooke","Joseph Cotton","BANK","CLIENT"
"DEBIT","4091.872421569172","49855","B45-0009267","4389683099379378","false","false","Bank of Reed","Layla Jenkins","BANK","CLIENT"
"DEBIT","2277.934600426748","49964","B45-0009267","4091507789730419","false","false","Bank of Reed","Autumn Conner","BANK","CLIENT"
"DEBIT","149.04816503789561","49975","B61-0008968","4501903337955935","false","false","Bank of Lindsay","Luis Mcmahon","BANK","CLIENT"
"DEBIT","6980.998851059585","50197","B45-0009267","4719590868234695","false","false","Bank of Reed","Evelyn Weeks","BANK","CLIENT"
"DEBIT","4297.073735694521","50231","B91-0007919","4711736305550460","false","false","Bank of Farmer","Jasmine West","BANK","CLIENT"
"DEBIT","8062.7485934846545","50383","B45-0009267","4120483216560487","false","false","Bank of Reed","Carlos Lamb","BANK","CLIENT"
"DEBIT","5732.994276485963","50457","B74-0005094","4876990248923794","false","false","Bank of Cooke","Alex Massey","BANK","CLIENT"
"DEBIT","3433.972274393692","50525","B91-0007919","4684048162296119","false","false","Bank of Farmer","Arianna Williamson","BANK","CLIENT"
"DEBIT","1205.13132254128","50711","B45-0009267","4712532406127095","false","false","Bank of Reed","Brody Little","BANK","CLIENT"
"DEBIT","1007.3927844831451","50753","B45-0009267","4321366473679966","false","false","Bank of Reed","Oliver Jones","BANK","CLIENT"
"DEBIT","5014.655368874015","50992","B45-0009267","4375832870099640","false","false","Bank of Reed","Jeremiah Dixon","BANK","CLIENT"
"DEBIT","2141.8398324707096","51014","B74-0005094","4876990248923794","false","false","Bank of Cooke","Alex Massey","BANK","CLIENT"
"DEBIT","3763.8717104045","51022","B74-0005094","4051296567638840","false","false","Bank of Cooke","Amelia Lindsey","BANK","CLIENT"
"DEBIT","2369.5272606435437","51060","B61-0008968","4570513869539464","false","false","Bank of Lindsay","Damian Craft","BANK","CLIENT"
"DEBIT","3285.6611934954135","51116","B45-0009267","4336145546478603","false","false","Bank of Reed","Hunter Justice","BANK","CLIENT"
"DEBIT","89.95343356658032","51189","B61-0008968","4808278670563095","false","false","Bank of Lindsay","Liam Fields","BANK","CLIENT"
"DEBIT","3421.7288827881644","51262","B61-0008968","4083353481918675","false","false","Bank of Lindsay","Carter Martinez","BANK","CLIENT"
"DEBIT","2216.480197312705","51272","B91-0007919","4583787469224090","false","false","Bank of Farmer","Carson Jones","BANK","CLIENT"
"DEBIT","852.5531848465464","51287","B61-0008968","4744468736938772","false","false","Bank of Lindsay","Aaliyah Harrington","BANK","CLIENT"
"DEBIT","2707.4339923735206","51288","B61-0008968","4744468736938772","false","false","Bank of Lindsay","Aaliyah Harrington","BANK","CLIENT"
"DEBIT","4984.881133547369","51324","B61-0008968","4637684291612186","false","false","Bank of Lindsay","Faith Woodward","BANK","CLIENT"
"DEBIT","2406.672661759786","51414","B45-0009267","4122437547074590","false","false","Bank of Reed","Charles Colon","BANK","CLIENT"
"DEBIT","737.4912900917536","51440","B61-0008968","4821443095675303","false","false","Bank of Lindsay","Aria Malone","BANK","CLIENT"
"DEBIT","4367.108205487472","51457","B61-0008968","4261657934255236","false","false","Bank of Lindsay","Chase Mcdonald","BANK","CLIENT"
"DEBIT","3812.4853762662456","51458","B61-0008968","4261657934255236","false","false","Bank of Lindsay","Chase Mcdonald","BANK","CLIENT"
"DEBIT","3361.0754385842192","51575","B61-0008968","4409065385395258","false","false","Bank of Lindsay","Ayden Decker","BANK","CLIENT"
"DEBIT","2938.2915005570153","51758","B45-0009267","4088930037942716","false","false","Bank of Reed","Hunter Mcneil","BANK","CLIENT"
"DEBIT","2112.843155823246","51773","B45-0009267","4854650158885245","false","false","Bank of Reed","Savannah Cardenas","BANK","CLIENT"
